customer_id,first_name,job_industry_category,wealth_segment,owns_car,Age,state,RFM_value
3499,Shelton,Manufacturing,Mass Customer,Yes,42.0,QLD,244
75,Dollie,Property,Mass Customer,No,43.0,New South Wales,244
3405,Gavra,Financial Services,Mass Customer,Yes,25.0,QLD,244
2202,Diannne,Financial Services,Affluent Customer,Yes,44.0,New South Wales,244
3447,Linell,Financial Services,High Net Worth,No,44.0,Victoria,244
1984,Hewett,Health,Mass Customer,Yes,22.0,New South Wales,244
3477,Jaquelin,Financial Services,Affluent Customer,Yes,25.0,New South Wales,244
54,Loralyn,Property,Mass Customer,Yes,55.0,New South Wales,244
2099,Mikel,Financial Services,High Net Worth,Yes,62.0,New South Wales,244
1808,Charles,Retail,High Net Worth,No,56.0,New South Wales,244
1971,Mariel,Manufacturing,Mass Customer,Yes,23.0,Victoria,244
198,Vanya,Entertainment,Mass Customer,No,40.0,Victoria,244
1916,Redd,Retail,High Net Worth,Yes,26.0,New South Wales,244
2144,Maureene,Property,Mass Customer,Yes,43.0,New South Wales,244
153,Lorilyn,Entertainment,Mass Customer,Yes,44.0,New South Wales,244
2258,Cathy,Retail,High Net Worth,No,47.0,New South Wales,244
1801,Bendix,Manufacturing,Affluent Customer,No,45.0,QLD,244
1980,Kenneth,Health,High Net Worth,Yes,29.0,New South Wales,244
1832,Elicia,Manufacturing,Mass Customer,Yes,57.0,QLD,244
3460,Reinhold,Financial Services,Mass Customer,No,22.0,Victoria,244
1850,Dare,Manufacturing,High Net Worth,No,43.0,New South Wales,244
2048,Sorcha,Financial Services,High Net Worth,No,61.0,New South Wales,244
51,Fidelio,Retail,Mass Customer,No,62.0,QLD,244
2019,Neda,Entertainment,High Net Worth,No,68.0,QLD,244
3387,Shel,Manufacturing,Affluent Customer,Yes,45.0,New South Wales,244
2153,Jimmy,Financial Services,Mass Customer,No,35.0,QLD,244
1783,Brett,Retail,Mass Customer,Yes,26.0,New South Wales,244
738,Bunnie,Argiculture,Mass Customer,Yes,37.0,QLD,244
1528,Ranee,Manufacturing,High Net Worth,No,37.0,New South Wales,244
1224,Aundrea,Manufacturing,Mass Customer,No,44.0,New South Wales,244
482,Gar,Health,Mass Customer,No,59.0,New South Wales,244
2455,Kathe,Manufacturing,Mass Customer,No,44.0,QLD,244
1227,Carlina,IT,Affluent Customer,Yes,32.0,New South Wales,244
2459,Jeanna,Manufacturing,High Net Worth,No,35.0,QLD,244
490,Lida,Argiculture,Mass Customer,No,29.0,Victoria,244
2638,Moritz,IT,Mass Customer,Yes,44.0,New South Wales,244
2637,Marcile,Retail,Mass Customer,Yes,49.0,New South Wales,244
2463,Krystle,Health,Mass Customer,No,43.0,Victoria,244
733,Ham,Manufacturing,Mass Customer,No,48.0,New South Wales,244
2635,Arty,Retail,Mass Customer,No,62.0,Victoria,244
499,Dalli,Financial Services,Affluent Customer,No,60.0,Victoria,244
3184,Marlee,Manufacturing,Affluent Customer,Yes,45.0,New South Wales,244
2446,Lovell,Retail,Affluent Customer,No,65.0,New South Wales,244
2936,Pavia,Financial Services,Mass Customer,Yes,37.0,New South Wales,244
787,Norma,Retail,Affluent Customer,Yes,25.0,New South Wales,244
1168,Iosep,Health,Affluent Customer,No,56.0,Victoria,244
438,Ebenezer,Property,High Net Worth,Yes,32.0,Victoria,244
1169,Kessiah,Financial Services,Mass Customer,Yes,54.0,New South Wales,244
446,Marilee,IT,Affluent Customer,Yes,43.0,New South Wales,244
773,Robbie,Financial Services,Affluent Customer,Yes,36.0,QLD,244
1559,Hilton,Health,High Net Worth,Yes,46.0,New South Wales,244
1178,Angelo,Health,Mass Customer,No,51.0,New South Wales,244
1557,Efren,Financial Services,Mass Customer,No,46.0,New South Wales,244
1181,Brita,Argiculture,Mass Customer,No,43.0,QLD,244
454,Eugenie,Health,Affluent Customer,Yes,43.969332992588804,QLD,244
2662,Louisette,Property,Mass Customer,Yes,44.0,New South Wales,244
1200,Hedda,Entertainment,High Net Worth,No,47.0,QLD,244
2989,Mort,Health,High Net Worth,Yes,21.0,New South Wales,244
3166,Bronson,Health,Mass Customer,No,66.0,New South Wales,244
1243,Robbert,Retail,Mass Customer,No,68.0,New South Wales,244
506,Brett,Retail,Mass Customer,No,36.0,Victoria,244
1482,Georas,Manufacturing,Mass Customer,No,42.0,New South Wales,244
692,Goraud,Property,Mass Customer,No,34.0,New South Wales,244
2602,Jessamine,Health,Mass Customer,No,44.0,New South Wales,244
2599,Pauly,Manufacturing,Mass Customer,No,67.0,Victoria,244
1287,Nicko,Financial Services,Mass Customer,Yes,61.0,QLD,244
607,Adelaida,Health,Mass Customer,No,45.0,New South Wales,244
1290,Vassily,Financial Services,High Net Worth,Yes,54.0,QLD,244
2580,Kalinda,Financial Services,Mass Customer,Yes,33.0,Victoria,244
3039,Coralie,Financial Services,Affluent Customer,No,53.0,New South Wales,244
648,Gardiner,Financial Services,Mass Customer,Yes,43.0,QLD,244
2572,Sheila,Financial Services,Mass Customer,No,41.0,New South Wales,244
1389,Reina,Health,Affluent Customer,No,59.0,Victoria,244
3015,Queenie,Retail,Affluent Customer,No,21.0,QLD,244
3103,Shaylah,Retail,Mass Customer,No,68.0,QLD,244
1443,Angela,Financial Services,Affluent Customer,Yes,35.0,New South Wales,244
1475,Aristotle,Retail,Affluent Customer,Yes,36.0,New South Wales,244
3146,Fredrika,Property,Mass Customer,No,43.0,New South Wales,244
1472,Demeter,Financial Services,Mass Customer,No,57.0,New South Wales,244
3145,Gar,Financial Services,High Net Worth,Yes,43.0,New South Wales,244
2630,Jonathon,Retail,Mass Customer,No,43.0,New South Wales,244
3134,Pierette,Manufacturing,Mass Customer,No,26.0,New South Wales,244
579,Cathlene,Health,Mass Customer,No,47.0,New South Wales,244
2615,Cordelia,Financial Services,Mass Customer,Yes,23.0,New South Wales,244
1258,Nefen,Manufacturing,Mass Customer,No,43.0,QLD,244
1410,Althea,Retail,High Net Worth,Yes,24.0,New South Wales,244
3108,Trip,Entertainment,Mass Customer,No,54.0,QLD,244
712,Norine,IT,Mass Customer,No,60.0,New South Wales,244
1400,Rikki,Manufacturing,Affluent Customer,Yes,39.0,QLD,244
2701,Ileana,Health,Affluent Customer,Yes,61.0,Victoria,244
1670,Gisella,Retail,Mass Customer,No,43.0,New South Wales,244
1641,Vasily,Financial Services,Mass Customer,No,49.0,Victoria,244
3273,Darline,Entertainment,Mass Customer,No,43.0,Victoria,244
1003,Mariann,Financial Services,High Net Worth,No,53.0,QLD,244
2309,Herc,Manufacturing,Affluent Customer,No,36.0,QLD,244
347,Berkly,Financial Services,Mass Customer,No,56.0,New South Wales,244
2874,Delores,Manufacturing,Affluent Customer,No,44.0,Victoria,244
893,Gibby,IT,Mass Customer,No,38.0,New South Wales,244
2861,Cecelia,Financial Services,Mass Customer,Yes,47.0,QLD,244
1667,Jaime,Manufacturing,High Net Worth,No,66.0,New South Wales,244
426,Emlyn,Manufacturing,Affluent Customer,No,49.0,Victoria,244
331,Ford,Health,Mass Customer,Yes,23.0,New South Wales,244
1678,Dale,Financial Services,High Net Worth,Yes,44.0,New South Wales,244
2753,Bale,Manufacturing,Mass Customer,Yes,36.0,New South Wales,244
2853,Clarence,Retail,High Net Worth,Yes,36.0,New South Wales,244
1683,Brenn,IT,Mass Customer,Yes,43.969332992588804,New South Wales,244
1686,Fremont,Argiculture,Mass Customer,Yes,41.0,New South Wales,244
3296,Leontyne,Financial Services,Affluent Customer,Yes,47.0,New South Wales,244
919,Grove,Health,Mass Customer,Yes,34.0,New South Wales,244
2820,Tristam,Manufacturing,Affluent Customer,Yes,42.0,New South Wales,244
1693,Ring,Health,Affluent Customer,No,56.0,QLD,244
2336,Karney,Health,Affluent Customer,No,43.0,New South Wales,244
2788,Melantha,Health,Affluent Customer,No,53.0,Victoria,244
2847,Noreen,Health,Mass Customer,No,45.0,New South Wales,244
2353,Lyn,Health,Affluent Customer,Yes,43.0,New South Wales,244
921,Gretchen,Manufacturing,Mass Customer,No,42.0,New South Wales,244
2351,Felicity,Retail,Affluent Customer,Yes,29.0,Victoria,244
1725,Corena,Manufacturing,High Net Worth,Yes,42.0,New South Wales,244
365,Romona,Property,High Net Worth,No,45.0,QLD,244
986,Barnard,Manufacturing,Mass Customer,Yes,27.0,QLD,244
2292,Christie,Health,Mass Customer,Yes,23.0,New South Wales,244
2294,Skipton,Manufacturing,Mass Customer,No,34.0,QLD,244
424,Dennie,Health,High Net Worth,No,43.0,Victoria,244
3224,Darell,Manufacturing,Affluent Customer,No,25.0,Victoria,244
255,Keeley,IT,Mass Customer,No,67.0,Victoria,244
827,Phillis,Health,Affluent Customer,No,25.0,QLD,244
2413,Abbey,Manufacturing,High Net Worth,Yes,78.0,Victoria,244
1595,Kora,Financial Services,High Net Worth,Yes,45.0,Victoria,244
3242,Lib,Manufacturing,Affluent Customer,Yes,63.0,Victoria,244
394,Roanne,Health,High Net Worth,Yes,44.0,New South Wales,244
938,Corabelle,Retail,Mass Customer,No,25.0,Victoria,244
2909,Jayme,Entertainment,High Net Worth,No,42.0,Victoria,244
2883,Ulick,Financial Services,Mass Customer,Yes,26.0,New South Wales,244
2891,Renae,Manufacturing,High Net Worth,Yes,34.0,New South Wales,244
2397,Cassius,Retail,Affluent Customer,Yes,36.0,New South Wales,244
853,Nolana,Retail,Mass Customer,Yes,40.0,New South Wales,244
2390,Tonya,Property,Mass Customer,No,57.0,QLD,244
2907,Erik,Financial Services,High Net Worth,No,44.0,Victoria,244
385,Kendall,Health,High Net Worth,No,55.0,New South Wales,244
2806,Thorndike,Manufacturing,Mass Customer,Yes,35.0,Victoria,243
12,Sawyere,Manufacturing,Mass Customer,No,27.0,QLD,243
679,Yolande,Health,Mass Customer,No,47.0,New South Wales,243
104,Odille,Health,Mass Customer,Yes,43.0,QLD,243
2164,Toinette,Financial Services,Mass Customer,Yes,48.0,New South Wales,243
997,Ambros,Telecommunications,Mass Customer,Yes,40.0,New South Wales,243
2783,Antonin,Retail,Affluent Customer,Yes,43.0,New South Wales,243
2930,Goddard,Entertainment,Mass Customer,No,24.0,New South Wales,243
1982,Julee,Financial Services,High Net Worth,Yes,53.0,New South Wales,243
2052,Ganny,Retail,Mass Customer,Yes,66.0,QLD,243
2691,Stearn,Entertainment,Mass Customer,No,46.0,New South Wales,243
55,Linc,Financial Services,Affluent Customer,Yes,65.0,New South Wales,243
1132,Coriss,Financial Services,Affluent Customer,Yes,36.0,Victoria,243
1952,Patrica,Health,Mass Customer,Yes,47.0,QLD,243
2015,Charyl,Health,Affluent Customer,No,47.0,New South Wales,243
775,Nikita,Manufacturing,Affluent Customer,No,39.0,QLD,243
2918,Elli,Financial Services,Mass Customer,Yes,32.0,QLD,243
2981,Benny,Retail,High Net Worth,Yes,41.0,New South Wales,243
2910,Drucill,Health,Mass Customer,Yes,59.0,Victoria,243
748,Linet,Financial Services,High Net Worth,No,40.0,New South Wales,243
1215,Dyann,Manufacturing,Mass Customer,No,54.0,New South Wales,243
870,Hugh,Health,Mass Customer,No,57.0,New South Wales,243
43,Indira,Retail,Mass Customer,No,38.0,QLD,243
874,Howard,Health,Mass Customer,Yes,20.0,New South Wales,243
894,Catie,Financial Services,High Net Worth,Yes,51.0,New South Wales,243
1245,Erin,Manufacturing,Affluent Customer,No,27.0,New South Wales,243
3002,Tracey,Financial Services,Mass Customer,Yes,65.0,New South Wales,243
714,Burtie,Manufacturing,High Net Worth,Yes,57.0,New South Wales,243
3409,Abbey,Argiculture,Mass Customer,No,44.0,QLD,243
3093,Harwilll,Property,High Net Worth,Yes,29.0,Victoria,243
2569,Sig,Retail,Mass Customer,No,36.0,New South Wales,243
417,Fernandina,Argiculture,Mass Customer,No,50.0,Victoria,243
1580,Laird,Retail,High Net Worth,No,40.0,QLD,243
1862,Daron,Health,High Net Worth,Yes,41.0,New South Wales,243
428,Freida,Health,High Net Worth,Yes,44.0,New South Wales,243
2419,Aron,Property,High Net Worth,No,43.0,QLD,243
125,Darrelle,Property,Mass Customer,No,61.0,New South Wales,243
3206,Elbertine,Financial Services,Mass Customer,No,26.0,New South Wales,243
2226,Hedvig,Entertainment,Mass Customer,No,66.0,QLD,243
2223,Sarita,Health,Mass Customer,No,40.0,Victoria,243
463,Allis,Financial Services,Mass Customer,Yes,59.0,New South Wales,243
3196,Teddi,Health,Mass Customer,No,44.0,Victoria,243
3377,Jamal,Manufacturing,Mass Customer,Yes,33.0,QLD,243
3195,Vickie,Manufacturing,Mass Customer,No,40.0,New South Wales,243
1534,Rosabelle,Manufacturing,Mass Customer,No,23.0,New South Wales,243
479,Blythe,IT,Mass Customer,Yes,27.0,New South Wales,243
420,Clem,Entertainment,High Net Worth,No,63.0,Victoria,243
2409,Carolan,Health,Mass Customer,No,32.0,New South Wales,243
491,Andrea,Property,Affluent Customer,Yes,45.0,Victoria,243
2245,Elsinore,Argiculture,Mass Customer,No,41.0,QLD,243
1777,Lucinda,Retail,Affluent Customer,No,27.0,New South Wales,243
263,Tonia,Health,High Net Worth,No,36.0,New South Wales,243
2307,Corina,Retail,High Net Worth,Yes,43.0,QLD,243
3327,Roma,Manufacturing,Mass Customer,No,48.0,Victoria,243
289,Modestia,Health,High Net Worth,No,51.0,New South Wales,243
1729,Alla,Argiculture,High Net Worth,No,34.0,New South Wales,243
1728,Pryce,Financial Services,Affluent Customer,No,44.0,New South Wales,243
1727,Everard,Entertainment,High Net Worth,No,43.0,New South Wales,243
304,Paddy,Manufacturing,Mass Customer,Yes,52.0,New South Wales,243
1699,Poul,Manufacturing,Mass Customer,Yes,63.0,New South Wales,243
2359,Merlina,Property,High Net Worth,Yes,35.0,QLD,243
1665,Witty,Telecommunications,Mass Customer,No,44.0,New South Wales,243
1659,Olva,Property,High Net Worth,Yes,32.0,New South Wales,243
1839,Faythe,Entertainment,High Net Worth,Yes,34.0,QLD,243
2248,Helsa,Manufacturing,Mass Customer,No,25.0,Victoria,243
3247,Bellanca,Manufacturing,Mass Customer,Yes,36.0,Victoria,243
444,Britteny,Manufacturing,Mass Customer,Yes,54.0,New South Wales,243
626,Albrecht,Manufacturing,Mass Customer,No,29.0,QLD,243
1936,Gisella,Manufacturing,Mass Customer,Yes,57.0,Victoria,243
3061,Evie,Manufacturing,Affluent Customer,Yes,30.0,New South Wales,243
587,Adolphus,Health,Mass Customer,Yes,55.0,Victoria,243
3104,Diahann,Property,Mass Customer,Yes,27.0,QLD,243
1417,Micki,Manufacturing,High Net Worth,Yes,62.0,New South Wales,243
138,Onofredo,Financial Services,Affluent Customer,Yes,36.0,New South Wales,243
1426,Allyn,Financial Services,Mass Customer,No,65.0,New South Wales,243
603,Alidia,Financial Services,Affluent Customer,No,34.0,QLD,243
610,Hyatt,Financial Services,Mass Customer,Yes,63.0,New South Wales,243
3165,Vyky,Manufacturing,Affluent Customer,Yes,46.0,New South Wales,243
630,D'arcy,Property,Affluent Customer,Yes,35.0,New South Wales,243
3072,Roma,Manufacturing,Mass Customer,Yes,42.0,New South Wales,243
638,Joey,Manufacturing,High Net Worth,No,54.0,Victoria,243
1335,Sibylla,Entertainment,Mass Customer,Yes,24.0,Victoria,243
619,Finn,Property,Mass Customer,No,44.0,New South Wales,243
2104,Livy,Financial Services,Mass Customer,No,42.0,QLD,242
3064,Zach,Financial Services,Affluent Customer,Yes,26.0,Victoria,242
1090,Lorettalorna,Telecommunications,Affluent Customer,No,46.0,New South Wales,242
1656,Constantin,Financial Services,Mass Customer,Yes,44.0,QLD,242
2181,Tobe,IT,Mass Customer,Yes,47.0,New South Wales,242
1075,Cullin,Manufacturing,High Net Worth,No,54.0,New South Wales,242
1047,Standford,Financial Services,Affluent Customer,No,43.0,New South Wales,242
1700,Rana,Manufacturing,High Net Worth,Yes,52.0,QLD,242
3481,Haley,Manufacturing,High Net Worth,No,24.0,Victoria,242
1037,Sissie,Financial Services,Mass Customer,No,65.0,New South Wales,242
1025,Ario,IT,Mass Customer,Yes,24.0,Victoria,242
2576,Lotty,Manufacturing,Mass Customer,No,62.0,New South Wales,242
1324,Randie,Manufacturing,Mass Customer,No,43.0,QLD,242
629,Basil,Manufacturing,High Net Worth,No,61.0,QLD,242
3334,Koralle,Health,Mass Customer,Yes,56.0,New South Wales,242
2034,June,Manufacturing,Mass Customer,No,47.0,New South Wales,242
205,Rolfe,Financial Services,Mass Customer,Yes,63.0,Victoria,242
984,Luciano,Manufacturing,Affluent Customer,No,67.0,Victoria,242
3430,Augustus,Health,Affluent Customer,Yes,57.0,New South Wales,242
749,Andreas,Argiculture,Mass Customer,No,49.0,Victoria,242
249,D'arcy,IT,High Net Worth,No,29.0,New South Wales,242
2234,Dylan,Manufacturing,Mass Customer,No,35.0,New South Wales,242
3141,Esmaria,Retail,Mass Customer,Yes,26.0,QLD,242
1879,Kermy,Manufacturing,High Net Worth,No,54.0,New South Wales,242
1546,Natalya,Financial Services,Mass Customer,Yes,65.0,New South Wales,242
2534,Estelle,Manufacturing,Affluent Customer,Yes,56.0,New South Wales,242
1241,Lolly,Health,Affluent Customer,Yes,35.0,New South Wales,242
1286,Mina,Manufacturing,High Net Worth,Yes,46.0,QLD,242
2311,Addi,Health,Mass Customer,No,32.0,New South Wales,234
3415,Alberik,Property,High Net Worth,Yes,58.0,New South Wales,234
2629,Nomi,Entertainment,High Net Worth,No,45.0,New South Wales,234
3170,Bethanne,Entertainment,Mass Customer,No,53.0,Victoria,234
3336,Konstantine,Manufacturing,Mass Customer,Yes,42.0,QLD,234
2290,Myca,Manufacturing,Mass Customer,Yes,40.0,Victoria,234
3045,Renato,Financial Services,Affluent Customer,Yes,25.0,QLD,234
2727,Kim,Financial Services,High Net Worth,Yes,33.0,QLD,234
2771,Jamie,Retail,Affluent Customer,Yes,52.0,New South Wales,234
2766,Rozanna,Financial Services,High Net Worth,Yes,32.0,New South Wales,234
2355,Shaughn,Manufacturing,Mass Customer,Yes,28.0,New South Wales,234
3361,Riva,Property,Mass Customer,Yes,53.0,New South Wales,234
2368,Rowe,Manufacturing,Mass Customer,No,28.0,New South Wales,234
3017,Jason,Financial Services,Affluent Customer,No,66.0,Victoria,234
3365,Karlens,IT,Mass Customer,No,43.969332992588804,New South Wales,234
2139,Carolina,IT,Affluent Customer,Yes,39.0,Victoria,234
3367,Melisse,Entertainment,Mass Customer,Yes,21.0,Victoria,234
3373,Inna,Health,Mass Customer,No,30.0,New South Wales,234
2257,Siward,Entertainment,Mass Customer,No,44.0,New South Wales,234
2590,Roslyn,Financial Services,Affluent Customer,Yes,57.0,New South Wales,234
3173,Angelo,Health,Mass Customer,Yes,20.0,Victoria,234
2769,Trevor,Manufacturing,Affluent Customer,Yes,43.0,New South Wales,234
1750,Filbert,Entertainment,Mass Customer,Yes,62.0,New South Wales,234
864,Regen,Retail,High Net Worth,Yes,51.0,QLD,234
875,Caryl,Financial Services,Mass Customer,Yes,22.0,Victoria,234
311,Jaimie,Health,High Net Worth,No,64.0,New South Wales,234
319,Madelle,Retail,Mass Customer,Yes,50.0,New South Wales,234
671,Aristotle,Argiculture,Mass Customer,No,37.0,New South Wales,234
1615,Evvie,Entertainment,Mass Customer,Yes,50.0,Victoria,234
1609,Reginald,Property,Mass Customer,Yes,25.0,New South Wales,234
971,Sarge,Manufacturing,High Net Worth,No,33.0,Victoria,234
655,Stuart,Manufacturing,Affluent Customer,Yes,47.0,Victoria,234
996,Aura,IT,Mass Customer,Yes,43.969332992588804,New South Wales,234
339,Nanny,Health,Mass Customer,No,41.0,New South Wales,234
1022,Suzann,Financial Services,Affluent Customer,Yes,31.0,New South Wales,234
604,Mella,IT,Affluent Customer,No,23.0,New South Wales,234
1572,Tam,Financial Services,High Net Worth,Yes,64.0,New South Wales,234
112,Shena,Retail,High Net Worth,No,46.0,Victoria,234
1682,Gerladina,Manufacturing,Affluent Customer,Yes,61.0,Victoria,234
1793,Hewett,Financial Services,Mass Customer,Yes,32.0,Victoria,234
399,Nickie,Manufacturing,Affluent Customer,Yes,45.0,QLD,234
1838,Jobina,Financial Services,Affluent Customer,Yes,57.0,Victoria,234
402,Berne,Retail,Affluent Customer,No,44.0,New South Wales,234
430,Janice,Financial Services,High Net Worth,Yes,48.0,QLD,234
868,Effie,Financial Services,Mass Customer,Yes,42.0,New South Wales,234
421,Tish,Retail,Mass Customer,Yes,22.0,New South Wales,234
2049,Jud,Manufacturing,High Net Worth,No,59.0,New South Wales,234
750,Izaak,Retail,Affluent Customer,Yes,26.0,New South Wales,234
727,Lenci,Manufacturing,Mass Customer,No,43.0,Victoria,234
2069,Sol,IT,Mass Customer,Yes,43.969332992588804,QLD,234
770,Zara,IT,High Net Worth,Yes,37.0,Victoria,234
2051,Teresita,Manufacturing,Affluent Customer,No,62.0,New South Wales,234
3426,Ron,Entertainment,Mass Customer,No,62.0,New South Wales,233
2203,Ganny,Health,High Net Worth,Yes,23.0,New South Wales,233
1508,Orv,Health,Affluent Customer,Yes,35.0,New South Wales,233
2674,Lynsey,Health,High Net Worth,No,28.0,Victoria,233
1775,Kimberly,Financial Services,Affluent Customer,No,26.0,Victoria,233
2207,Junia,Manufacturing,Mass Customer,Yes,42.0,QLD,233
2897,Kimbra,Manufacturing,Affluent Customer,No,59.0,Victoria,233
1496,Cordie,IT,Affluent Customer,No,23.0,New South Wales,233
1208,Lira,Financial Services,Mass Customer,No,38.0,New South Wales,233
6,Curr,Retail,High Net Worth,Yes,55.0,Victoria,233
3160,Eadmund,IT,Mass Customer,No,43.0,New South Wales,233
763,Benita,Manufacturing,Affluent Customer,No,34.0,New South Wales,233
1782,Ewen,Health,Affluent Customer,Yes,55.0,New South Wales,233
2457,Benito,IT,High Net Worth,Yes,46.0,QLD,233
3121,Mahmoud,Manufacturing,Mass Customer,No,62.0,New South Wales,233
11,Uriah,Property,Mass Customer,No,67.0,Victoria,233
1669,Jabez,Financial Services,High Net Worth,Yes,43.0,New South Wales,233
2442,Odie,Health,Affluent Customer,Yes,64.0,New South Wales,233
1541,Dynah,Argiculture,Mass Customer,Yes,67.0,New South Wales,233
2711,Steven,Health,Affluent Customer,No,51.0,New South Wales,233
547,Andee,Health,Mass Customer,No,25.0,New South Wales,233
1526,Charlie,Manufacturing,Mass Customer,Yes,57.0,New South Wales,233
2453,Ruthe,Telecommunications,High Net Worth,No,29.0,New South Wales,233
2299,Mahmoud,Property,High Net Worth,Yes,35.0,Victoria,233
3138,Wait,Financial Services,Mass Customer,Yes,50.0,New South Wales,233
1151,Brena,Argiculture,High Net Worth,Yes,56.0,New South Wales,233
2298,Brigham,Property,Mass Customer,Yes,24.0,Victoria,233
1909,Drucill,Argiculture,Affluent Customer,Yes,37.0,New South Wales,233
2289,Kissie,Health,Affluent Customer,Yes,41.0,Victoria,233
2222,Caroline,Financial Services,Mass Customer,No,47.0,New South Wales,233
472,Kippy,Financial Services,Mass Customer,Yes,31.0,New South Wales,233
397,Nerissa,Financial Services,Affluent Customer,Yes,40.0,QLD,233
1816,Lonni,Argiculture,Mass Customer,No,44.0,QLD,233
2363,Bobby,Entertainment,Mass Customer,Yes,38.0,QLD,233
1377,Giacomo,Retail,Mass Customer,Yes,32.0,Victoria,233
2953,Hector,Health,High Net Worth,Yes,49.0,Victoria,233
3380,Abe,Manufacturing,High Net Worth,Yes,66.0,Victoria,233
1372,Rockie,Manufacturing,Affluent Customer,No,41.0,Victoria,233
1368,Aarika,Property,Mass Customer,No,48.0,Victoria,233
1427,Jodie,Financial Services,High Net Worth,No,28.0,New South Wales,233
437,Sayres,Manufacturing,Affluent Customer,Yes,45.0,Victoria,233
3325,Sylas,Manufacturing,High Net Worth,No,25.0,New South Wales,233
159,Arin,Health,Affluent Customer,No,34.0,New South Wales,233
1082,Guinevere,Financial Services,Mass Customer,Yes,43.969332992588804,QLD,233
3401,Cristie,Telecommunications,Mass Customer,Yes,28.0,New South Wales,233
1337,Damara,Health,Mass Customer,No,33.0,Victoria,233
2934,Candida,Telecommunications,Mass Customer,Yes,35.0,New South Wales,233
2235,Maxine,Health,Affluent Customer,No,42.0,QLD,233
3404,Thomasine,Property,Affluent Customer,No,48.0,New South Wales,233
2582,Harv,Health,Mass Customer,No,44.0,QLD,233
471,Libby,Financial Services,Affluent Customer,No,65.0,Victoria,233
228,Lucia,Manufacturing,High Net Worth,No,35.0,New South Wales,233
2286,Katuscha,Manufacturing,High Net Worth,No,26.0,Victoria,233
1556,Bartram,Manufacturing,Mass Customer,Yes,35.0,New South Wales,233
2305,Aeriell,Financial Services,Affluent Customer,Yes,37.0,Victoria,233
354,Mavra,Property,Mass Customer,No,41.0,New South Wales,233
913,Dayle,Financial Services,Mass Customer,No,21.0,New South Wales,233
82,Gleda,Property,High Net Worth,No,56.0,Victoria,233
3068,Gill,Manufacturing,Affluent Customer,No,31.0,Victoria,233
3062,Lesley,Manufacturing,Mass Customer,No,59.0,QLD,233
2384,Garey,Health,High Net Worth,Yes,60.0,New South Wales,233
757,Kinsley,Financial Services,Mass Customer,No,44.0,QLD,233
2004,Brandy,Manufacturing,Affluent Customer,Yes,58.0,New South Wales,233
1660,Justinian,Retail,Affluent Customer,No,41.0,Victoria,233
650,Matthew,Health,Mass Customer,No,44.0,New South Wales,233
252,Anthea,Property,Mass Customer,Yes,38.0,New South Wales,233
2991,Fred,Financial Services,Mass Customer,No,57.0,New South Wales,233
317,Elicia,Entertainment,Mass Customer,Yes,47.0,New South Wales,233
657,Hoyt,Manufacturing,Affluent Customer,No,28.0,QLD,233
28,Fee,Health,Affluent Customer,Yes,48.0,QLD,233
732,Bonita,Financial Services,Mass Customer,No,54.0,New South Wales,233
1736,Garrek,IT,Affluent Customer,No,23.0,QLD,233
2041,Mort,Financial Services,Mass Customer,No,64.0,New South Wales,233
1733,Gothart,Financial Services,High Net Worth,No,35.0,New South Wales,233
931,Katrina,Manufacturing,Affluent Customer,Yes,22.0,Victoria,233
2134,Crosby,Manufacturing,Affluent Customer,No,21.0,Victoria,233
3034,Mara,Manufacturing,Mass Customer,Yes,65.0,Victoria,233
952,Marina,Financial Services,Affluent Customer,Yes,50.0,Victoria,233
2124,Damien,Retail,High Net Worth,No,43.0,Victoria,233
947,Hyacinth,Health,Mass Customer,No,35.0,Victoria,233
3028,Leandra,Manufacturing,High Net Worth,No,65.0,QLD,233
3289,Frederico,Property,Mass Customer,No,43.0,New South Wales,233
1755,Dagmar,Property,Mass Customer,No,35.0,New South Wales,233
1065,Chilton,Financial Services,Mass Customer,Yes,59.0,New South Wales,233
1063,Terrence,Financial Services,Affluent Customer,Yes,34.0,New South Wales,233
355,Stacy,Retail,Mass Customer,Yes,42.0,New South Wales,233
2765,Bartholomew,IT,Mass Customer,Yes,36.0,QLD,233
2174,Rock,Argiculture,High Net Worth,No,59.0,Victoria,233
2881,Ezra,Health,Affluent Customer,Yes,59.0,New South Wales,233
3087,Gerry,Health,Mass Customer,No,35.0,New South Wales,233
3230,Calida,Financial Services,Mass Customer,No,51.0,Victoria,233
3310,Bethany,Property,Affluent Customer,Yes,60.0,New South Wales,233
2313,Christa,Manufacturing,Mass Customer,No,55.0,QLD,233
2166,Mareah,Property,Mass Customer,No,37.0,New South Wales,233
2921,Astrid,Financial Services,Mass Customer,No,45.0,QLD,233
2093,Salem,Financial Services,High Net Worth,No,22.0,New South Wales,233
1657,Stanwood,Financial Services,Mass Customer,No,44.0,New South Wales,233
2317,Alwin,Health,Mass Customer,Yes,45.0,Victoria,233
2161,Tommie,Financial Services,Mass Customer,No,23.0,Victoria,233
2160,Kettie,Health,Mass Customer,Yes,50.0,Victoria,233
2785,Gennifer,Financial Services,Mass Customer,No,40.0,QLD,233
2344,Wat,Financial Services,Mass Customer,Yes,28.0,New South Wales,233
336,Georgiana,Manufacturing,High Net Worth,No,41.0,Victoria,233
1593,Tommy,IT,Mass Customer,No,42.0,New South Wales,233
